filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
2_119.mp4,attitude_1719,Yeah. What-what should I do?,speaker,friend,superior,younger sibling,curious bystander,superior,romantic partner,colleague,Attitude,NULL,NULL,submissive_alignment,submissive_alignment,Friend Group,General Culture,NULL,NULL,Supportive,"[Anchor]
- Text evidence: ""What-what should I do?"" (literal tone: negative/hesitant). 
- Visual evidence: two people standing close in a kitchen; the speaker (right) faces the other with a worried/uncertain expression; the other person (left) appears relaxed/smiling. 
- Cross-modal setup: the utterance requests guidance while the image shows the speaker looking toward a friend, matching a help-seeking moment.

[Pivot]
- Mechanism: submissive_alignment.
- Trigger rule: the wording explicitly solicits direction (self-lowering and dependence) while the visual cue of an uncertain speaker facing a more composed friend creates a power-asymmetry; this is the ""Leaning on"" sub-logic. Minimal justification: asking ""What should I do?"" combined with worried nonverbal signals frames the speaker as deferring to the friend for decisions.

[Inference]
- Attitude label: Supportive.
- Subject/target justification: the speaker adopts a dependent, deferential stance toward the friend (the addressee) by seeking their advice. 
- Domain/Culture provides no additional disambiguation.",False,False
intent_5866.png,intent_2935,when you told her you was going to fuck her till she was stupid,male speaker,the woman,woman,pickup artist,superior,the victim,the listener,public,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Intimate Relationships,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption quotes an explicit sexual threat (""fuck her till she was stupid"") presented as a boast. Visual evidence: The photo shows a woman with an open mouth and hand to her chest, a clear shocked/distressed reaction. Cross-modal: The boast of sexual domination is directly met by visible alarm, not amusement.

[Pivot]
- Mechanism: malicious_manipulation. The utterance weaponizes sexuality and packages control as erotic promise to exploit or intimidate.

[Inference]
- The speaker’s true goal is to intimidate sexually and assert control over the woman, as shown by the target’s shocked response.",False,False
1_410.mp4,intent_1509,"Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",the speaker,the addressee,the companion,the skeptic,the observer,Sheldon,Penny ,Bernadette,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Friend Group,Indian Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""may I present, live from New Delhi"" (neutral/confident tone).
- Visual evidence: Raj holds a laptop showing an older couple; Raj is smiling; Howard is smirking; Leonard faces them.
- Cross-modal setup: a formal, theatrical verbal introduction conflicts with a casual apartment setting and a laptop video.

[Pivot]
- Mechanism: benevolent_provocation.
- Trigger rule: the grandiose phrasing plus mundane visual prop creates a playful exaggeration that deliberately provokes a reaction from the group.
- Minimal justification: the mismatch reads as performative showmanship intended to elicit surprise/laughter rather than convey literal news.

[Inference]
- Emotion label: Happy.
- Subject/target justification: Raj is playfully provoking Leonard to amuse the friends, showing amused affection toward the group.
- Domain/Culture usage: invoking parents and formal titles heightens the tease in Indian cultural context where parental presence is socially significant.",False,False
intent_9740.png,intent_5248,muslims did this islam is not a religion! it's the world's largest death cult christian girl: killed for refusing to convert to islam this is islam,poster,Muslims,forum moderator,editor,politician,immigrants,terrorists,Arabs,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,Intimidation,NULL,"[Anchor]
- Text explicitly blames ""muslims"" and labels Islam ""the world's largest death cult"" while the image depicts an injured person on a stretcher with armed figures nearby, creating a direct visual link to violence.

[Pivot]
- Mechanism: malicious_manipulation. The meme pairs a shocking photo with sweeping accusations to exploit fear and moral outrage and to present a single violent scene as proof of widespread culpability.

[Inference]
- The poster's intent is to provoke hostility toward Muslims by dehumanizing the group and converting viewers' shock into anti-Muslim sentiment.",False,False
498.mp4,affection_0636,"okay, well, how about weekends off?",Amy Sosa,man in the video,Helen Reyes,friends,the man,the woman,friends,superior,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Workplace,General Culture,Bad,NULL,NULL,"[Anchor]
- Text evidence: ""how about weekends off?"" — literal tone: neutral, conversational. 
- Visual evidence: furrowed brow and pursed lips; repeated skeptical facial expressions across frames; hands making emphatic, dismissive gestures. 
- Cross-modal setup: the verbal line is a calm scheduling proposal while the visuals show a negative, incredulous reaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: neutral speech/audio conflicts with clearly negative facial and gestural cues, cancelling a straightforward literal reading and forcing inference from visuals.
- Minimal justification: the audio/text alone imply a routine negotiation; the speaker's expressions reveal underlying irritation.

[Inference]
- Emotion label: Angry.
- Subject/target justification: Amy Sosa appears mildly annoyed toward the weekends-off request. 
- Domain/Culture usage: Workplace context supports reading this as managerial irritation rather than personal offense.",False,False
intent_3542.png,intent_0380,every dad: *shaves beard* his own baby: i've never met this man in my life,poster,dads,audience,fan,cosplayer,celebrities,actors,panelists,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Family Conversations,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption frames a joke template about fathers shaving and their babies 'not recognizing' them. Visual evidence: The image shows a shrugging, bemused figure (Loki) whose pose reads as a dismissive ""who is this"" reaction.  
[Pivot]
- Cross-modal reasoning: The mismatch between a familiar family scenario (dad shaves) and an exaggerated, amused non-recognition image turns a neutral observation into a playful jab; the humor displaces onto the father as the butt of the joke.  
[Inference]
- Intent: The poster aims to lightly mock/tease fathers for changing their appearance, using humor to poke fun rather than to report a serious claim.",False,False
affection_9393.png,affection_3488,when duty calls!,poster,work tasks,soldier,officer,veteran,military mission,rescue operation,field operation,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""when duty calls!"" (literal tone: positive/enthusiastic). 
- Visual evidence: three armed personnel in camouflage and helmets; weapons aimed toward a small dilapidated building overgrown with vines; visible tactical gear and ready stances. 
- Cross-modal setup: The caption frames a ""call to duty"" while the image provides an exaggerated, military-style response.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: The militarized scene functions as a source-domain metaphor mapping valorous action onto everyday obligations; the image amplifies the caption nonliterally.
- Minimal justification: The dramatic combat imagery reframes a mundane duty as heroic enthusiasm.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The poster conveys proud, eager engagement toward work tasks. 
- Domain/Culture usage: In workplace meme culture, hyperbolic military metaphors commonly signal enthusiasm/commitment rather than literal threat.",False,False
40.mp4,intent_0935,"amy, my baby's future is on the line.",the speaker,Amy ,Amy,Man ,customer,employer,customer,bystander,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Public & Service,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: ""my baby's future is on the line"" (negative/urgent).
- Visual evidence: woman with blue name tag facing an older woman; older woman in a floral blouse is speaking and gesturing; a man in a brown blazer stands nearby; retail store interior visible.
- Cross-modal setup: The urgent plea is directed at a store employee during an otherwise ordinary retail interaction.

[Pivot]
- Mechanism: malicious_manipulation.
- Trigger rule: The crisis language contradicts the mundane store setting and the listeners' composed posture, implying the speaker is leveraging emotional claims to solicit preferential treatment.
- Minimal justification: The mismatch suggests strategic emotional appeal rather than purely informational speech.

[Inference]
- Emotion label: Fearful.
- Subject/target justification: The speaker expresses fear about her child's future toward Amy to influence Amy's response.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
affection_5101.png,affection_4918,jamal! im pregnant!!!,poster,partner,roommate,mascot,friend,bystander,neighbor,coworker,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""jamal! im pregnant!!!"" (positive/excited literal tone). 
- Visual evidence: a person wearing a full dog-head costume that obscures the face; seated on a couch looking down at a phone; indoor, casual setting with no celebratory props. 
- Cross-modal setup: the excited announcement text is paired with an image of bodily concealment and mundane posture, not a joyful display.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: the disguise/covering functions as a source-domain metaphor for hiding or shielding identity/feelings, mapping onto an affective state of embarrassment or anxiety about revealing news. 
- Minimal justification: since the face is hidden rather than expressive, the scene reads metaphorically rather than literally celebratory.

[Inference]
- Emotion label: Fearful.
- Subject/target justification: the poster likely feels anxious or worried about telling Jamal (the partner) rather than openly celebrating. 
- Domain/Culture usage: Intimate Relationships context makes anxiety about an unexpected pregnancy a plausible interpretation; General Culture provides no further special code.",False,False
attitude_4590.png,attitude_4795,only 30's kids will remember this,meme poster,people not born in 1930s,nostalgia blogger,marketing consultant,online community moderator,children,colleague,audiences,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""only 30's kids will remember this""; literal tone: neutral. 
- Visual evidence: black-and-white photo of children in striped uniforms; barbed-wire fence in foreground; somber facial expressions; camp-like background. 
- Cross-modal setup: The caption frames the scene as nostalgic in-group memory while the image depicts imprisoned children in a concentration-camp setting.

[Pivot]
- Mechanism: dominant_affiliation. 
- Trigger rule: The exclusionary ""only X kids"" phrasing asserts in-group superiority (Talking Down) and, combined with the grave image, turns nostalgic wording into a patronizing claim; this cross-modal clash converts memory-talk into a superiority gesture.

[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: The meme poster adopts a dismissive, in-group stance toward those not of the claimed generation. 
- Domain/Culture: In Online & Social Media the ""only X kids"" meme format amplifies exclusionary, superiority readings.",False,False
attitude_0129.jpg,attitude_0269,hilarious magazine 's covers ever .,poster,trump,cartoonist,professor,satirist,colleague,friends,superior,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""hilarious magazine 's covers ever"" (positive tone). 
- Visual evidence: magazine masthead reading THE NEW YORKER; a caricatured adult figure wearing a tiara and a sash labeled ""MISS CONGENIALITY""; the figure holds a bouquet on a runway with an audience behind; exaggerated features and posture. 
- Cross-modal setup: the caption praises the magazine while the image delivers a satirical, demeaning caricature of a public political figure.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the poster's praise aligns with a high-ground, mocking depiction that treats the subject as a character flaw to be ridiculed, creating moral/intellectual distancing; this matches Character Blaming as the image reduces the figure to ridicule. Minimal justification: the text's endorsement plus the derisive visual together assert superiority and dismiss the depicted person's dignity.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The poster expresses contempt toward the public political figure depicted by sharing and applauding a mocking cover. 
- Domain/Culture provides no additional disambiguation.",False,False
intent_7576.png,intent_4178,"dispatch, we have a code 1, scared white bitch, over",police officer,white women,dispatch operator,bystander,emergency medic,male suspect,civilian witness,drunk driver,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Intimidation,NULL,"[Anchor]
- Text evidence: The speaker uses an explicit derogatory phrase (""scared white bitch"") framed as a dispatch call (""dispatch... over"").
- Visual evidence: The image shows a uniformed officer holding a radio, implying an official broadcast. 
- Cross-modal: Combining an official channel with a slur turns a report into a performative act.
[Pivot]
- Mechanism: expressive_aggression. The utterance functions as aggressive display rather than neutral reporting, using insult to vent and mark social status.
[Inference]
- The speaker aims to humiliate and intimidate the described person and reinforce authority through public derision, hence assert dominance.",False,False
attitude_4169.png,attitude_1106,if this is what they call pride.. then i don't wanna see what they call shame,meme poster,the people pictured,social media follower,group photographer,online lurker,sports team members,event staff,local residents,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: the phrase ""if this is what they call pride.."" (tone: negative/sarcastic). 
- Visual evidence: five young men raising right arms in a salute; black rectangles obscuring their eyes; casual indoor setting with T-shirts; one arm draped over another's shoulder.
- Cross-modal setup: the caption disparages the pictured group's apparent display of 'pride', pairing moral language with a collective, performative pose.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The speaker adopts a morally superior, dismissive stance that delegitimizes the group's claim to 'pride' (power-positioning via moral judgment), using the photo's unified gesture as evidence to attribute fault; this matches the sub-logic Character Blaming. Minimal justification: sarcastic wording plus the group's posed display reframes their identity as blameworthy and unworthy of respect.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The meme author expresses contempt toward the people pictured by denying their moral standing. 
- Domain/Culture provides no additional disambiguation.",False,False
372.mp4,intent_0932,"oh, jerry, no one's gonna notice if you're not there.",the speaker,Jerry ,Jonah ,Megan ,Glenn,Aisha,Sam ,Tony,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""no one's gonna notice if you're not there""; literal tone: neutral/dismissive.
- Visual evidence: Dina wearing a Cloud9 polo and name tag, Jonah standing with arms crossed, a coworker behind watching while eating.
- Cross-modal setup: The casual dismissive line is paired with coworkers' attentive or tense body language, suggesting social stakes.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: The speaker's light wording masks a face-saving move (surface reassurance vs. real social risk shown by body language).
- Minimal justification: The phrasing downplays absence to avoid embarrassment while others' posture shows concern.

[Inference]
- Emotion label: Sad.
- Subject/target justification: Dina aims to shield Jerry from embarrassment by downplaying his absence.
- Domain/Culture usage: In workplace interactions, downplaying problems is a common face-saving tactic.",False,False
intent_7409.png,intent_1109,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm,meme poster,sexual assault accusers,media outlet,political operative,bot network,accused public figures,political opposition figures,conservative media personalities,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,American Culture,NULL,Public Humiliation,NULL,"[Anchor]
- Text evidence: The caption strings together high‑profile names and accusations framed as happening ""right before"" elections, finishing with a rhetorical ""still convinced that the accusers are telling the truth?"" prompting doubt. Visual evidence: The image stacks photos of those political figures with on-image labels repeating the timing claim, creating a visual pattern. 
[Pivot]
- The cross-modal pairing weaponizes temporal coincidence to imply orchestration, framing allegations as politically timed and encouraging skepticism to the benefit of the accused. 
[Inference]
- The poster’s intent is to undermine credibility of accusers and shift public belief away from their claims.",False,False
affection_5531.png,affection_1358,senator for 36 years vice president for 8 blames trump for america's s problems,poster,the pictured politician,supporter,opponent,bot,a news anchor,a campaign volunteer,bystander,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""blames trump for america's s problems"" (literal tone: negative/accusatory).
- Visual evidence: close-up portrait of an older man; serious facial expression (tight lips, slight frown); hand holding a microphone; blurred neutral background.
- Cross-modal setup: The accusatory caption is superimposed over a sober photo of the person being referenced, aligning an editorial judgement with the subject's image.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The contrast between a factual-looking portrait and a mocking/accusatory caption produces ironic framing that negates a neutral reading.
- Minimal justification: The photo's seriousness plus the critical text forces an interpretive shift from fact to blame.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses anger/derision toward the pictured politician for allegedly blaming others.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
318.mp4,attitude_1112,it'll be easier on yourself if you confess.,the speaker,the seated man,customer ,passerby ,employer,a police officer,customer ,witness,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Public & Service,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""it'll be easier on yourself if you confess."" — literal tone: positive/encouraging. 
- Visual evidence: a uniformed employee leans forward with hands on the desk; an ID badge visible; a second employee stands behind; a seated man looks up across the counter. 
- Cross-modal setup: the wording offers comfort while the posture and setting display an assertive, confrontational interaction.

[Pivot]
- Mechanism: dominant_affiliation. 
- Trigger rule: the speaker uses caring wording that frames compliance as 'for your own good' while physically asserting control (leaning over desk), creating benevolent control. Sub-logic: Benevolent Control. Minimal justification: the supportive phrasing masks a power move to elicit confession.

[Inference]
- Attitude label: Disapproving. 
- Subject/target justification: the standing employee directs this toward the seated man (customer/suspected shoplifter). 
- Domain/Culture usage: in a public/service loss-prevention context this polite prompt functions as an authority-driven push for confession, clarifying the implicit control.",False,False
110.mp4,affection_0576,"oh, i don't think it's that.",speaker,seated colleague,standing man,seated man,visitor,the woman,client,visitor,Affection,affective_deception,NULL,NULL,affective_deception,Workplace,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""oh, i don't think it's that."" — literal tone: hesitant/uncertain.
- Visual evidence: standing woman holds papers, raised eyebrows with a slight eye-roll, hand gesture; seated woman smiling broadly.
- Cross-modal setup: the words hedge/doubt while facial expression and the colleague's smile give a teasing, not hostile, delivery.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: verbal hedging conflicts with teasing facial/gesture cues and the other's smile, forcing a non-literal, affiliative reading.
- Minimal justification: the mismatch reframes doubt as light, playful teasing.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker implicitly expresses mild amusement/teasing toward the seated colleague/situation.
- Domain/Culture usage: Workplace collegial norms support a positive, playful interpretation rather than hostility.",False,False
attitude_5153.png,attitude_2172,when the black kid is roasting the white kid and he has a gun in his backpack you think i would lose to a monkey,meme author,Black kid,forum moderator,internet bot,photo editor,white kid,Black adult,pet monkey,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Hostile,"[Anchor]
- Text evidence: quote ""you think i would lose to a monkey"" (negative tone).; Visual evidence: photo of a large lizard/monitor with mouth open; green grassy background; white top-and-bottom caption text in meme style.; Cross-modal setup: the racialized insult is paired with an animal image, aligning verbal dehumanization with a mocking visual.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The wording explicitly dehumanizes by comparing the Black kid to a ""monkey,"" asserting superiority and shutting down empathy, while the animal photo reinforces the put-down; this fits the Character Blaming sub-logic. Minimal justification: the text's contemptuous comparison plus the mocking animal image creates intellectual/moral distancing and dismissal.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The meme author adopts a contemptuous stance toward the Black kid by equating them with an animal. Domain/Culture: the online meme format amplifies anonymous ridicule and normalizes this dehumanizing framing in social media contexts.",False,False
