filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
intent_9521.png,intent_5330,just found out steroids make your dick small,meme poster,steroid users,forum moderator,fitness influencer,opinion columnist,gym bros,fitness models,weight lifters,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Public Humiliation,NULL,"[Anchor]
- Text evidence: The caption delivers a blunt humiliating claim about steroid side effects as a punchline.  Visual evidence: A bulky, shirtless man in lifting gear crouches with head in hands beside heavy weights, a classic macho gym scene shown in a defeated pose.
[Pivot]
- Cross-modal setup: Juxtaposing a hypermasculine image with a sexual insult uses humor to attack masculinity indirectly. This displaces critique into mockery rather than factual warning.
[Inference]
- Intent: The poster intends to publicly shame or ridicule steroid users by undermining their masculinity.",FALSE,FALSE
attitude_4390.png,attitude_6111,when you ride in your first self-driving car,meme author,self-driving car,casual passenger,online forum moderator,tech skeptic,human driver,ride-sharing service,car manufacturer,Attitude,NULL,NULL,protective_distancing,protective_distancing,Online & Social Media,General Culture,NULL,NULL,Concerned,"[Anchor]
- Text evidence: ""when you ride in your first self-driving car"" (neutral tone).
- Visual evidence: a woman looking surprised/annoyed, a man with a raised gesturing arm, both seated face-to-face at a table with drinks and breakfast items.
- Cross-modal setup: the caption frames a milestone experience while the photo shows alarmed/exasperated interpersonal reaction, creating tension that suggests unease rather than excitement.

[Pivot]
- Mechanism: protective_distancing.
- Trigger rule: the neutral, experiential caption combined with the image's visible withdrawal and confrontational gesture signals withholding trust and reluctance to embrace the technology; sub-logic: ""Skeptical Distance"". Minimal justification: the pairing turns a supposedly novel thrill into a scene of guarded disbelief.

[Inference]
- Attitude label: Skeptical.
- Subject/target justification: the meme-maker/viewer (subject) expresses skepticism toward self-driving cars (target).
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
358.mp4,attitude_0250,"look who i caught red-handed with your pants down and egg all over your tiny, tiny, bush baby face.",the speaker,coworkers in blue vests,the warehouse manager,a security guard,the forklift operator ,a parked delivery truck,store customers,delivery drivers,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""caught red-handed with your pants down"" (literal tone: negative).
- Visual evidence: woman in blue polo stepping toward a group; clenched fists at her sides; open mouth/tense facial expression; employees in blue vests facing her.
- Cross-modal setup: The taunting verbal line aligns with her forward, confrontational posture, creating a public shaming scene.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The speaker uses mocking language that attributes fault while her assertive proxemics and posture claim moral/high-ground; this is Character Blaming. Minimal justification: the insult assigns blame and the speaker’s dominant stance amplifies dismissal and scorn.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The woman in the blue shirt (speaker) displays contempt toward the addressed coworker(s).
- Domain/Culture usage: In a workplace context this reads as supervisory shaming that enforces hierarchical dominance rather than neutral correction.",FALSE,FALSE
intent_6008.png,intent_0100,when you're feeling horny asf but your habibi is on periods let's try a goat,meme poster,habibi,content moderator,photographer,bystander,goat,periods,vibrator,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,Arab Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption proposes an obscene taboo sexual workaround in a casual, joking tone that references ""habibi"" and periods. Visual evidence: A smiling man in traditional Arab clothing opens his arms in an inviting, genial pose. The juxtaposition pairs a friendly cultural image with a deliberately transgressive sexual punchline.
[Pivot]
- Mechanism: expressive_aggression. The speaker uses shocking taboo content as an indirect, aggressive way to vent sexual frustration and provoke reaction rather than make a sincere suggestion.
[Inference]
- The poster's true goal is to attract attention by shocking or offending for comic effect, using taboo to elicit a strong reaction.",FALSE,FALSE
attitude_7014.png,attitude_0473,happy birthday sugar tits,message sender,birthday recipient,romantic partner,ex partner,anonymous admirer,romantic partner,close friend,birthday guest,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Intimate Relationships,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: the full phrase ""happy birthday sugar tits"" (positive tone with crude familiarity). 
- Visual evidence: adult male portrait in a suit, slight smile/smirk, direct gaze toward camera. 
- Cross-modal setup: a friendly, informal birthday caption is overlaid on a formal portrait, producing a playful juxtaposition.

[Pivot]
- Mechanism: dominant_affiliation. Trigger rule: the sender uses an intimate, sexually playful pet name that signals granted closeness and casual dominance while the smiling portrait reinforces a confident, top-down stance; this fits the sub-logic ""Talking Down"" as warmth is used from above. Minimal justification: wording grants intimacy and frames the recipient as the object of teasing affection.

[Inference]
- Attitude label: Appreciative. Subject/target justification: the message sender expresses crude but affectionate regard toward the birthday recipient. Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_8205.png,intent_4864,when you are that ugly you don't have a choice,meme poster,ugly person,social media moderator,stand-up comedian,viral marketing manager,winter coats,hazmat suits,homeless women,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,Muslim Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: The caption declares ""when you are that ugly you don't have a choice,"" a blunt demeaning statement. Visual evidence: The image shows a full blue burqa, linking the caption to a specific religious dress. Cross-modal: The insult directed at ""ugly"" is paired with the burqa image, shifting the target from individual appearance to cultural/religious practice.
[Pivot]
- Mechanism: expressive_aggression. The meme uses public ridicule to demean and assert superiority without an explicit policy or call to action.
[Inference]
- The poster's intent is to publicly shame and humiliate Muslim women who wear the burqa.",FALSE,FALSE
473.mp4,attitude_1330,you don't have to edit it. i'll take care of that.,the seated man,the camera operator,a wedding guest,a groomsman,the event organizer,a dj,a banquet server,a security staff member,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Public & Service,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""you don't have to edit it"" (literal tone: neutral). 
- Visual evidence: seated man gesturing toward a standing woman; woman in black beside a tripod-mounted video camera looks serious; guests at a table watch the exchange. 
- Cross-modal setup: the line offers reassurance/assumption of responsibility while the image shows the man speaking and the camera operator positioned at her equipment. 
[Pivot]
- Mechanism: dominant_affiliation. 
- Trigger rule: the speaker's phrasing ""I'll take care of that"" asserts control over a task the listener normally handles, and the image shows the listener in a professional role while the speaker overrides it; sub-logic: Benevolent Control. 
- Minimal justification: the verbally offered help functions to remove the other's agency and place the speaker above her role. 
[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: the seated speaker implicitly dismisses the camera operator's responsibility by taking over the edit. 
- Domain/Culture usage: in a public/service context, offering to 'take care' of work often indexes managerial or patronizing control, reinforcing the dismissive reading.",FALSE,FALSE
215.mp4,attitude_0376,maybe we should humanize it.,woman in blue blazer,current presentation,blue vest,striped sweater,female cashier,checkout counter,cash register,a passerby,Attitude,NULL,NULL,protective_distancing,protective_distancing,Workplace,General Culture,NULL,NULL,Concerned,"[Anchor]
- Text evidence: ""maybe we should humanize it."" (neutral/suggestive tone).
- Visual evidence: woman in a blue blazer stands across a table with hands on the table; two male employees face her (one wearing a store vest and nametag); a product display is on the table between them.
- Cross-modal setup: the tentative phrasing is paired with an assertive, across-the-table posture addressing colleagues.
[Pivot]
- Mechanism: dominant_affiliation.
- Trigger rule: the speaker uses softened language while physically taking the initiative over the display, asserting decision authority in a caring register; sub-logic used: Benevolent Control. Minimal justification: the move frames a corrective choice as ""for their good"" while reclaiming control.
[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (woman in blue blazer) implicitly critiques the current presentation by proposing it be ""humanized."" 
- Domain/Culture usage: in a workplace context this reads as a managerial mild corrective suggestion rather than a purely personal preference.",FALSE,FALSE
attitude_8107.png,attitude_6363,hold my hookah pipe! when it comes to interracial marriage too many of our brothers are not marrying our sisters,meme author,our brothers,community leader,political pundit,religious leader,fellow citizens,male voters,male household members,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""too many of our brothers are not marrying our sisters"" (negative tone).
- Visual evidence: top panel shows a man at a podium with hands raised; bottom panel shows a smiling woman wearing a headscarf speaking into a microphone; both are public-speaking images.
- Cross-modal setup: the declarative, blaming text is overlaid on images of authoritative speakers, creating a public moral statement.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording assigns blame to ""our brothers"" and moralizes their choices (Character Blaming), while images of speakers amplify an authoritative, judgmental stance; together this asserts moral superiority and dismissal of the target’s choices.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the meme author holds a negative, judgmental stance toward in-group men ('our brothers') for marrying outside the group.
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_5258.png,intent_6724,it took you 10 minutes to get home google maps says it takes 8. who is she?!,angry partner,male partner,accusing friend,confrontational roommate,outraged sibling,ex girlfriend,female coworker,female neighbor,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The speaker highlights a tiny timing discrepancy and shouts ""who is she?!"", turning a banal GPS difference into an accusation. Visual evidence: A woman is angrily confronting a man across a table, gesturing and shouting in a domestic setting. Cross-modal clash: the trivial factual claim (10 vs 8 minutes) contradicts the extreme emotional reaction.

[Pivot]
- Mechanism: expressive_aggression. The accuser weaponizes a minor detail as a pretext to vent, shame, and pressure the partner rather than present clear evidence.

[Inference]
- The speaker's true goal is to force a confession or destabilize the partner by accusing them of infidelity and asserting control.",FALSE,FALSE
intent_3185.png,intent_3390,donald trump proving you don't have to be poor to be trailer trash,poster,the person pictured,advertiser,printer,photographer,the facial expression,the pointing finger,the pink tie,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Public Humiliation,NULL,"[Anchor]
- Text evidence: The caption labels the target as ""trailer trash,"" a derogatory insult framed as a declarative joke. Visual evidence: a confrontational photo of a loudly gesturing political figure amplifies the hostile tone. Cross-modal: the aggressive image plus the mocking caption turns a political critique into a personal attack.

[Pivot]
- Mechanism: expressive_aggression. The meme uses indirect public shaming and sarcasm to vent anger and assert moral superiority without a reasoned argument.

[Inference]
- The poster's intent is to publicly insult and shame the person pictured to express hostility and rally social approval.",FALSE,FALSE
intent_4865.png,intent_1427,you're black. sorry no cure,meme speaker,black patient,political commentator,advertiser ,journalist,asian patient,immigrant patient,elderly patient,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Public & Service,General Culture,NULL,Hate Humor,NULL,"[Anchor]
- Text evidence: The caption ""you're black. sorry no cure"" is an explicit racialized statement. Visual evidence: a hospital scene showing a Black patient with medical staff. Cross-modal setup: pairing a clinical setting with ""no cure"" frames race as a pathology rather than an identity.

[Pivot]
- Mechanism: expressive_aggression. The author weaponizes medical metaphor to attack and demean the target, using a supposedly factual register to vent contempt and assert dominance.

[Inference]
- The speaker's intent is to dehumanize the Black patient and, by extension, demean Black people through a pathological metaphor.",FALSE,FALSE
attitude_0077.jpg,attitude_0073,tagd 0005 : for those who believe that one should never quit ... ... co-created by <user> & <user>,post author,people who give up,content curator,forum moderator,blog commenter,people who procrastinate,people who choose shortcuts,miner,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""for those who believe that one should never quit"" (neutral tone). 
- Visual evidence: two horizontal tunnel panels; upper miner actively breaking into open space with a raised pickaxe; lower miner walking toward a wall with a pickaxe, a short unmined gap ahead. 
- Cross-modal setup: the caption addresses a belief while the cartoon illustrates contrasting outcomes of persisting versus stopping.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: the image depicts the quitter as failing and the other as triumphant, framing the quitter's choice as blameworthy and thereby exercising moral/high-ground judgment (Character Blaming). Minimal justification: the visual condemnation plus the addressing caption positions the author as judging quitters.

[Inference]
- Attitude label: Disapproving. 
- Subject/target justification: the post author expresses disapproval toward people who give up just before success. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
341.mp4,affection_0727,"i mean, i should probably get back to my office",the speaker,coworkers,the store manager,a customer,the security guard,store customers,supervisors,upper management,Affection,affective_deception,NULL,NULL,affective_deception,Workplace,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""i should probably get back to my office"" (neutral tone). 
- Visual evidence: furrowed/raised eyebrows, tightened/pressed lips, tense posture, pointing/gesturing toward exit. 
- Cross-modal setup: the words are a calm, neutral exit line while the face and gesture show visible tension.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: neutral, matter-of-fact wording conflicts with irritated facial and body cues, forcing a non-literal reading that cancels pure neutrality.
- Minimal justification: the nonverbal signals negate the statement's calm surface and imply annoyance.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker (woman) appears annoyed toward her coworkers/the ongoing interaction. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_9948.png,intent_1025,meanwhile.. back at #nevertrump command center,meme poster,nevertrump supporters,forum moderator,internet influencer,graphic designer,mainstream media,Democratic voters,political commentators,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Intimidation,NULL,"[Anchor]
- Text evidence: The caption sarcastically references a political hashtag as an organized ""command center."" Visual evidence: the image shows a loudly crying infant used as the sole illustration. Cross-modal: pairing a political movement label with a child in distress creates a mocking analogy.

[Pivot]
- Mechanism: expressive_aggression. The poster uses infantilization and ridicule as an indirect attack to demean the target rather than argue policy.

[Inference]
- Intent: to publicly humiliate and belittle opponents, undermining their credibility in an online political context.",FALSE,FALSE
affection_11583.png,affection_4391,the closest some of us will ever get to heaven,poster,mountain landscape,brochure,magazine cover,canvas,desert dune,coastal cliff,city skyline at night,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Online & Social Media,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""the closest some of us will ever get to heaven"" (literal tone: resigned/negative).
- Visual evidence: snow-capped mountain peaks; low clouds or valley fog; rocky foreground; a visible alpine lake.
- Cross-modal setup: The caption explicitly equates the pictured alpine vista with ""heaven,"" pointing to the landscape as a surrogate transcendent place.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: A multimodal metaphor maps the sublime mountain scene (source) onto the abstract concept of ""heaven"" (target), so affect is inferred from that mapping rather than explicit emotion.
- Minimal justification: The image shows no facial or verbal emotion, so the caption's metaphor must carry the speaker's feeling.

[Inference]
- Emotion label: Sad.
- Subject/target justification: The poster expresses wistful resignation/longing that this landscape is as close to a heavenly experience they or ""some of us"" will attain.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",FALSE,FALSE
attitude_8389.png,attitude_2181,"dad, dishwasher is loaded again '' ''",child,dad,teenager,sibling,babysitter,uncle,husband,grandfather,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Family Conversations,General Culture,NULL,NULL,Disapproving,"[Anchor] - Text evidence: ""dad, dishwasher is loaded again"" (neutral/matter-of-fact). - Visual evidence: person slumped face-down on a table; two upright shot glasses and one tipped glass; hand near a glass. - Cross-modal setup: The terse report to ""dad"" sits over an image of a passed-out person and shot glasses, implying the dishwasher is full of used shot glasses from drinking. [Pivot] - Mechanism: dominant_detachment. - Trigger rule: The speaker's blunt, report-like wording combined with the image's evidence of drinking frames an emotionally distant, morally superior stance that implicitly blames the father's behavior; Character Blaming is used. Minimal justification: The wording avoids sympathy and distances the speaker while the picture shows consequence. [Inference] - Attitude label: Disapproving. - Subject/target justification: The child-speaker implicitly reproves their dad for leaving many used shot glasses. - Domain/Culture usage: In Family Conversations this reads as a domestic reproach; General Culture provides no additional disambiguation.",FALSE,FALSE
affection_8560.png,affection_3391,"hello honey! no, i promise i'm not playing golf again",man on phone,partner,golf cart driver,leaning golf bag,course maintenance worker,friend,neighbor,mother,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""no, i promise i'm not playing golf again"" — literal tone: denying/defensive (neutral).
- Visual evidence: smiling man holding a phone; wearing a golf glove; golf bag and clubs visible on a grassy course.
- Cross-modal setup: the caption denies playing golf while the photo clearly shows him on a golf course.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the direct contradiction between words and image forces a non-literal reading (the denial is implausible).
- Minimal justification: the visual proof reframes the verbal denial as playful irony rather than a sincere claim.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the man appears to be teasing/affectionately deceiving his partner, signaling warmth and playfulness.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_7580.png,intent_2891,gets mad about film portraying muslims as murderous savages responds by being a murdering savage,meme poster,Muslims,film critic,political activist,protest organizer,immigrants,refugees,westerners,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Intimidation,NULL,"[Anchor]
- Text uses explicit dehumanizing language, calling Muslims ""murderous savages"" and asserting they ""respond"" with violence. Visual evidence: a photo of an angry crowd of men shouting and gesturing, which the caption frames as proof of inherent brutality.
[Pivot]
- Cross-modal interaction: the caption and image combine to transform isolated incidents into a generalized, hostile stereotype that targets the whole group rather than reporting nuance.
[Inference]
- Mechanism: expressive_aggression. The meme's hidden intent is to dehumanize and provoke fear or hostility toward Muslims, encouraging antagonism and social sanction.",FALSE,FALSE
intent_8751.png,intent_0402,aren't you tried of my jokes!,meme poster,online audience,advertising agency,engaged follower,close friend,platform moderators,recommendation algorithm,news outlet,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The line reads like a rhetorical complaint (""aren't you tried of my jokes!""), inviting a response. Visual evidence: a benign, smiling older man facing the camera conveys an affable, nonthreatening persona common in self-deprecating memes.

[Pivot]
- Cross-modal setup: Pairing feigned grievance with a friendly image is a classic online tactic to trigger defensive replies and praise rather than genuine critique. The wording and expression do not seek literal debate but a social reaction.

[Inference]
- The speaker’s intent is to provoke reassurance and compliments from viewers rather than report genuine frustration.",FALSE,FALSE
