filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
intent_3532.png,intent_0714,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,False
intent_5512.png,intent_0714,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,False
intent_4505.png,intent_0714,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,False
intent_11855.png,intent_0714,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,False
269.mp4,intent_0714,"i don't always have sweaty balls but when i do, they're wetter than a tiajuana hooker during spring break and smell like a zombie's vagina",meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,False
intent_3737.png,intent_7676,i'm just gon sit here & mind my business,poster,online audience,follower,subscriber,bystander,comment section,platform moderators,content creators,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption explicitly claims withdrawal (""i'm just gon sit here & mind my business"").
- Visual evidence: The image shows a naked, vulnerable figure in a conspicuous public setting, an attention‑drawing scene that contradicts true invisibility.

[Pivot]
- Mechanism: benevolent_provocation. The juxtaposition of a performative promise to stay out with an obviously provocative, exposed image suggests strategic signaling rather than genuine retreat.

[Inference]
- The speaker aims to prompt observers to respond (guilt, attention, intervention) by feigning noninvolvement while remaining conspicuously present.",False,False
attitude_8163.png,intent_7676,i'm just gon sit here & mind my business,poster,online audience,follower,subscriber,bystander,comment section,platform moderators,content creators,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption explicitly claims withdrawal (""i'm just gon sit here & mind my business"").
- Visual evidence: The image shows a naked, vulnerable figure in a conspicuous public setting, an attention‑drawing scene that contradicts true invisibility.

[Pivot]
- Mechanism: benevolent_provocation. The juxtaposition of a performative promise to stay out with an obviously provocative, exposed image suggests strategic signaling rather than genuine retreat.

[Inference]
- The speaker aims to prompt observers to respond (guilt, attention, intervention) by feigning noninvolvement while remaining conspicuously present.",False,False
attitude_3193.png,intent_7676,i'm just gon sit here & mind my business,poster,online audience,follower,subscriber,bystander,comment section,platform moderators,content creators,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption explicitly claims withdrawal (""i'm just gon sit here & mind my business"").
- Visual evidence: The image shows a naked, vulnerable figure in a conspicuous public setting, an attention‑drawing scene that contradicts true invisibility.

[Pivot]
- Mechanism: benevolent_provocation. The juxtaposition of a performative promise to stay out with an obviously provocative, exposed image suggests strategic signaling rather than genuine retreat.

[Inference]
- The speaker aims to prompt observers to respond (guilt, attention, intervention) by feigning noninvolvement while remaining conspicuously present.",False,False
355.mp4,intent_7676,i'm just gon sit here & mind my business,poster,online audience,follower,subscriber,bystander,comment section,platform moderators,content creators,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: The caption explicitly claims withdrawal (""i'm just gon sit here & mind my business"").
- Visual evidence: The image shows a naked, vulnerable figure in a conspicuous public setting, an attention‑drawing scene that contradicts true invisibility.

[Pivot]
- Mechanism: benevolent_provocation. The juxtaposition of a performative promise to stay out with an obviously provocative, exposed image suggests strategic signaling rather than genuine retreat.

[Inference]
- The speaker aims to prompt observers to respond (guilt, attention, intervention) by feigning noninvolvement while remaining conspicuously present.",False,False
affection_4248.png,affection_3898,we should learn from ocean how to treat refugees,poster,online audience,bystander,photographer,neighbor,tourists,sailors,beachgoers,Intent,NULL,NULL,NULL,NULL,Online & Social Media,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""we should learn from ocean"" (literal tone: directive/neutral).
- Visual evidence: silhouette of a person wearing full-body covering at a ship railing; calm gray open sea background; overcast lighting.
- Cross-modal setup: The imperative about ""learning from the ocean"" is paired with an image of a person at sea, linking the sea as a conceptual source to the pictured person.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: The caption invokes the ocean as a source domain; when combined with the seaside image this maps ocean properties (indifference/lethal risk to people) onto refugees, creating a hostile metaphorical prescription.
- Minimal justification: The metaphorical mapping, not explicit emotion words, supplies the negative stance.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses hostility toward refugees by endorsing treatment analogous to the ocean's effect on people.
- Domain/Culture provides no additional disambiguation.",False,False
455.mp4,attitude_1094,he's been yelling at people all day like he runs the store.,the speaker (the employee speaking),Glenn (store manager),the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
attitude_4599.png,attitude_1094,he's been yelling at people all day like he runs the store.,the speaker (the employee speaking),Glenn (store manager),the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
affection_9616.png,attitude_1094,he's been yelling at people all day like he runs the store.,the speaker (the employee speaking),Glenn (store manager),the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
attitude_7240.png,attitude_1094,he's been yelling at people all day like he runs the store.,the speaker (the employee speaking),Glenn (store manager),the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Family Conversations,Jewish Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
attitude_3246.png,attitude_0831,they will soon be extinct,poster,LGBTQ people,influencer,troll,photographer,parade goers,festival crowd,young couples,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Public & Service,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""they will soon be extinct"" (negative).
- Visual evidence: two women close together; a rainbow-colored shawl; a handheld rainbow flag; a crowded street parade background.
- Cross-modal setup: The caption predicts disappearance while the image depicts visible LGBTQ celebration.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The terse claim asserts erasure and treats the group's existence as negligible, combining high-ground negation with cross-modal tension (image shows visibility while text denies it). Sub-logic: Invalidation. Minimal justification: The absolute wording plus celebratory imagery functions as a dismissive, exclusionary stance.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The poster expresses contempt toward the LGBTQ people shown in the photo.
- Domain/Culture provides no additional disambiguation.",False,False
171.mp4,attitude_1094,he's been yelling at people all day like he runs the store.,speaker (goat owner),my goat,the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
attitude_2324.png,attitude_1094,he's been yelling at people all day like he runs the store.,Dina (employee presenting the bag),Parker / the bag's owner,the male coworker (standing beside her),the other employee (in the blue vest),an irate customer,the male coworker (standing beside her),"Replace with a non-management role (e.g., 'a delivery driver')","Replace with a non-management person (e.g., 'a shopper in aisle 3')",Intent,NULL,NULL,NULL,NULL,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""yelling at people all day like he runs the store."" (negative tone).
- Visual evidence: a woman in a blue vest pointing; the woman shows a tense/angry expression; a man with a visible ""GLENN"" name badge stands in an office doorway looking taken aback.
- Cross-modal setup: the utterance criticizes a male coworker's domineering behavior while the images show a workplace confrontation involving a pointing employee and the manager.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording frames the target's conduct as illegitimate and blameworthy (powerful/high-ground judgment), and the pointing gesture plus manager badge visually anchor that blame; minimal justification: this is Character Blaming.

[Inference]
- Attitude label: Disapproving.
- Subject/target justification: the speaker (employee) implicitly criticizes Glenn for yelling and overbearing behavior.
- Domain/Culture: Workplace context frames this as coworker-to-manager criticism; Culture provides no additional disambiguation.",False,False
affection_5529.png,affection_0138,don't forget me!!!!!! i'm an asshole too!!!,poster,The political figure in the photo,photographer,editor,bystander,the family member in photo,the photographer who took it,the everyday citizen in photo,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""don't forget me"" (literal tone: pleading/negative). 
- Visual evidence: formal portrait of a man in a suit and tie; flags and official seals in background; neutral/strained facial expression. 
- Cross-modal setup: the frantic, self-deprecating caption is overlaid on a composed official-style image.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The crude, attention-seeking first-person caption contradicts the dignified portrait, forcing an ironic or mocking reading.
- Minimal justification: A formal official image rarely pairs with raw self-insult unless used sarcastically.

[Inference]
- Emotion label: Bad.
- Subject/target justification: The speaker/poster expresses anxious, attention-seeking negativity directed at the audience/public.
- Domain/Culture usage: Online meme conventions make an ironic/sarcastic interpretation likely.",False,False
intent_4678.png,affection_0138,don't forget me!!!!!! i'm an asshole too!!!,poster,The political figure in the photo,photographer,editor,bystander,the family member in photo,the photographer who took it,the everyday citizen in photo,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""don't forget me"" (literal tone: pleading/negative). 
- Visual evidence: formal portrait of a man in a suit and tie; flags and official seals in background; neutral/strained facial expression. 
- Cross-modal setup: the frantic, self-deprecating caption is overlaid on a composed official-style image.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The crude, attention-seeking first-person caption contradicts the dignified portrait, forcing an ironic or mocking reading.
- Minimal justification: A formal official image rarely pairs with raw self-insult unless used sarcastically.

[Inference]
- Emotion label: Bad.
- Subject/target justification: The speaker/poster expresses anxious, attention-seeking negativity directed at the audience/public.
- Domain/Culture usage: Online meme conventions make an ironic/sarcastic interpretation likely.",False,False
affection_10850.png,affection_5399,cracking open a sold  one with the boys,poster,prone person in the image / depicted violent act,bystander,curator,collector,group of men drinking together,men celebrating with open bottles,historical scene of field laborers,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""cracking open a sold  one with the boys"" (literal tone: casual/celebratory).
- Visual evidence: man raising a stick or whip above a prone person; several figures walking in the background; antique illustrated style.
- Cross-modal setup: the caption frames a convivial activity while the image shows physical assault.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the celebratory, casual caption contradicts the violent visual, forcing a non-literal reading that the caption endorses or revels in harm.
- Minimal justification: because the image depicts clear violence, the upbeat text cannot be a straightforward description and instead signals callous enjoyment.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the poster (and implied ""boys"") are positioned as taking pleasure/camaraderie in the violent scene directed at the person in the image.
- Domain/Culture usage: online meme phrasing like ""with the boys"" amplifies the interpreted camaraderie and callous tone.",False,False
affection_6150.png,affection_0103,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,poster,Discrimination against Black People,mother,girl,cat,joke about a party,family joke about pets,teasing about someone's hobbies or interests,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Family Conversations,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""you're lucky you don't bark"" (literal tone: negative/insulting). 
- Visual evidence: smiling woman; holding a black cat close to her face; close, intimate physical proximity. 
- Cross-modal setup: The caption contains a mocking remark while the photo shows a warm, affectionate interaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The insulting verbal line clashes with affectionate visual cues, so the insult is reinterpreted as playful teasing rather than genuine hostility. Minimal justification: the smile and close contact flip the surface insult into affiliative banter.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The mother appears to be teasing the daughter in an affectionate, playful way. 
- Domain/Culture provides no additional disambiguation.",False,False
attitude_9483.png,affection_0103,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,poster,Discrimination against Black People,mother,girl,cat,joke about a party,family joke about pets,teasing about someone's hobbies or interests,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Family Conversations,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""you're lucky you don't bark"" (literal tone: negative/insulting). 
- Visual evidence: smiling woman; holding a black cat close to her face; close, intimate physical proximity. 
- Cross-modal setup: The caption contains a mocking remark while the photo shows a warm, affectionate interaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The insulting verbal line clashes with affectionate visual cues, so the insult is reinterpreted as playful teasing rather than genuine hostility. Minimal justification: the smile and close contact flip the surface insult into affiliative banter.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The mother appears to be teasing the daughter in an affectionate, playful way. 
- Domain/Culture provides no additional disambiguation.",False,False
intent_11588.png,affection_0103,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,poster,Discrimination against Black People,mother,girl,cat,joke about a party,family joke about pets,teasing about someone's hobbies or interests,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""you're lucky you don't bark"" (literal tone: negative/insulting). 
- Visual evidence: smiling woman; holding a black cat close to her face; close, intimate physical proximity. 
- Cross-modal setup: The caption contains a mocking remark while the photo shows a warm, affectionate interaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The insulting verbal line clashes with affectionate visual cues, so the insult is reinterpreted as playful teasing rather than genuine hostility. Minimal justification: the smile and close contact flip the surface insult into affiliative banter.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The mother appears to be teasing the daughter in an affectionate, playful way. 
- Domain/Culture provides no additional disambiguation.",False,False
intent_3461.png,affection_0103,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,poster,Discrimination against Black People,mother,girl,cat,joke about a party,family joke about pets,teasing about someone's hobbies or interests,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Intimate Relationships,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""you're lucky you don't bark"" (literal tone: negative/insulting). 
- Visual evidence: smiling woman; holding a black cat close to her face; close, intimate physical proximity. 
- Cross-modal setup: The caption contains a mocking remark while the photo shows a warm, affectionate interaction.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The insulting verbal line clashes with affectionate visual cues, so the insult is reinterpreted as playful teasing rather than genuine hostility. Minimal justification: the smile and close contact flip the surface insult into affiliative banter.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The mother appears to be teasing the daughter in an affectionate, playful way. 
- Domain/Culture provides no additional disambiguation.",False,False
2_440.mp4,affection_1343,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",female speaker,male interlocutor,female friend,female roommate,female comedian,male friend,male coworker,male roommate,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Friendship Interactions,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""No its not big, not at all."" (literal tone: dismissive/neutral); next phrase uses a humorous metaphor: ""having a third nipple!"". 
- Visual evidence: woman smiling/leaning toward the man, animated hand gestures, arms crossed then playful forward lean; audible laughter in the audio caption. 
- Cross-modal setup: the verbal minimization is paired with a jokey bodily image and laughter that signal playfulness rather than serious denial.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: the speaker uses a vivid metaphor (""third nipple"") to reframe the topic as absurd/trivial; simultaneous playful nonverbal cues map that source image to an affiliative, teasing affect.
- Minimal justification: the metaphor plus amused gestures convert literal denial into warm teasing.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the female speaker expresses playful, affectionate teasing directed at the male interlocutor/situation. 
- Domain/Culture usage: in friendship interactions across general culture, teasing metaphors plus laughter are affiliative, confirming the playful/happy reading.",False,False
intent_9834.png,intent_6529,how a woman tells society she is single,meme creator,women,online troll,stand-up comedian,dating blogger,singles,men,couples,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,General Culture,NULL,Meme-based Mockery,NULL,"[Anchor]
- Text evidence: The caption frames singleness as a public announcement. Visual evidence: a smiling woman performing a full split, which foregrounds her legs and body. Cross-modal reading: the caption plus the posed image reframes a physical pose as a signal of sexual availability rather than personal expression.

[Pivot]
- Mechanism: expressive_aggression. The meme uses humor and stereotype to indirectly demean and sexualize women, masking an aggressive message as a joke.

[Inference]
- Intent label: objectify women. The poster intends to reduce women to sexual signals and mock them under the guise of humor.",False,False
326.mp4,intent_0223,"it's too bad, 'cause that really hurt.",Glenn (the man with the ice pack),female employee / subordinate,male store customer,on duty pharmacist,district store manager,senior store patron,elderly poster couple,visiting district inspector,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""it's too bad, 'cause that really hurt."" (negative/somber).
- Visual evidence: man wearing name tag ""GLENN"" pressing an ice pack to his head; slight amused/smiling facial expression; seated facing a subordinate in a blue vest.
- Cross-modal setup: the words and audio read as vulnerable while the visuals show performative gestures and mild amusement.

[Pivot]
- Mechanism: malicious_manipulation.
- Trigger rule: the contradiction between somber language/voice and playful, staged body language signals feigned hurt intended to solicit pity.
- Minimal justification: this mismatch is a common tactic to exploit another's sympathy for advantage.

[Inference]
- Emotion label: Sad.
- Subject/target justification: Glenn appears to be prompting the employee's sympathy by framing himself as hurt.
- Domain/Culture usage: workplace power asymmetry (manager to employee) supports a manipulative reading.",False,False
affection_7406.png,affection_4226,it's a boy! congratulations harry & meghan,poster,Harry & Meghan,street artist,photographer,billboard installer,the newborn,baby orangutan,the fanbase,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""it's a boy! congratulations harry & meghan"" (positive tone). 
- Visual evidence: close-up photograph of a baby orangutan; large round eyes; small mouth and visible reddish, tousled hair; blurred background. 
- Cross-modal setup: A celebratory caption is paired with an animal portrait, so the two modalities together form a single meme.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The positive congratulatory text conflicts with presenting an animal image of a baby, producing a non-literal interpretation that mocks or derides the named people.
- Minimal justification: The semantic clash reframes praise as insult by comparison.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster conveys hostile mockery toward Harry & Meghan (and their newborn) by juxtaposing congratulations with an animal image.
- Domain/Culture usage: Online meme culture commonly uses such image-text juxtapositions to deride public figures, supporting this hostile reading.",False,False
attitude_9189.png,attitude_2714,introducing fidget spinner for women,meme creator,women,graphic designer,brand marketer,advertising agency,teenagers,social media influencers,customers,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""fidget spinner for women"" (neutral literal tone). 
- Visual evidence: a woman positioned inside the drum/window of a laundromat machine; hands pressed against the glass; rows of coin-operated laundry machines visible. 
- Cross-modal setup: the caption presents a product ""for women"" while the photo shows a woman literally placed inside a household appliance, juxtaposing product language with a visual of a person as an object.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The pairing reduces women to an object/novelty, denying personhood and treating them as disposable entertainment; this acts as Invalidation of the target. The text's mock-product framing plus the dehumanizing visual together assert a superior, dismissive stance.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme creator expresses contempt toward women by depicting them as an objectified novelty ""product."" 
- Domain/Culture provides no additional disambiguation.",False,False
