filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
attitude_9454.png,attitude_5903,capital punishment is still prevalent in many parts of the world,post author,capital punishment,content moderator,discussion participant,news editor,judicial system,criminal justice,prison system,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Neutral,"[Anchor]
- Text evidence: ""capital punishment is still prevalent"" (neutral tone). 
- Visual evidence: a standing person holding a rope/noose, a second person kneeling with a noose around the neck, visible rope as execution instrument, stone-arch background. 
- Cross-modal setup: a neutral factual caption is paired with a graphic execution image, making the statement feel like a visual indictment.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: the author uses neutral wording while the image supplies moral condemnation, asserting a high-ground judgment through imagery; this activates a moralizing stance (Character Blaming). Minimal justification: the calm factual text plus shocking visual portrays the practice as culpable rather than neutrally descriptive.

[Inference]
- Attitude label: Disapproving. 
- Subject/target justification: the post author implicitly criticizes capital punishment by pairing a factual claim with a graphic execution image. 
- Domain/Culture provides no additional disambiguation.",False,False
146.mp4,intent_0288,why do i need to describe this to you?,speaker employee,coworker subordinate,customer shopper external,vendor supplier external,maintenance contractor technician,customer shopper external,customer shopper,applicant candidate,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Dominance Assertion,NULL,"[Anchor]
- Text evidence: ""why do i need to describe this to you?"" (neutral/negative questioning tone). 
- Visual evidence: woman in blue Cloud9 polo with visible yellow name badge; clipboard in hand; open palm and pointing gestures toward another employee; tightened mouth and raised eyebrows. 
- Cross-modal setup: the literal question asks about necessity while body language and tone show impatience and confrontation.

[Pivot]
- Mechanism: expressive_aggression.
- Trigger rule: neutral wording plus a slightly irritated tone and dominant gestures produce masked aggression that asserts hierarchy rather than a genuine information request.
- Minimal justification: the mismatch of polite wording and aggressive posture signals a dominance move.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker displays anger toward the coworker or the request to explain, using rhetorical questioning to challenge them. 
- Domain/Culture usage: workplace hierarchy explains this as an implicit move to enforce authority rather than to seek information.",False,False
attitude_4735.png,attitude_4651,america is for americans period! i agree. why don't you go back to europe,speaker bottom panel,speaker top panel,indigenous rights advocate,civil rights activist,historian colonization,united states president,populist political leader,conservative media figure,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,NULL,NULL,Disapproving,"[Anchor]
- Text evidence: ""why don't you go back to europe"" (literal tone: negative/hostile).
- Visual evidence: top panel shows a man speaking at a podium with a presidential seal; bottom panel shows a black-and-white portrait of an Indigenous man in a feathered headdress.
- Cross-modal setup: the bottom text and Indigenous image reply to the nativist claim in the top panel, creating an oppositional retort.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the reply asserts moral/intellectual superiority and strips legitimacy from the top speaker through a dismissive imperative, a form of Character Blaming; the visual juxtaposition (Indigenous image vs. politician) amplifies the delegitimizing judgment.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: the bottom-panel speaker (the poster) displays contempt toward the top-panel speaker by denying their claim and demanding they ""go back.""
- Domain/Culture provides no additional disambiguation.",False,False
attitude_7643.png,attitude_0102,girl you're so special i'm gonna give you a gold star,uploader speaker,jewish,propaganda outlet,content moderator,family member,german,nazi,christian,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Indifferent,"[Anchor] Text evidence: ""girl you're so special"" (positive tone). Visual evidence: black-and-white photograph; adult man in a suit leaning toward a seated young girl; the adult is smiling and holding the girl's hand. Cross-modal setup: The playful, praise-filled caption sits atop a formally posed adult–child photo, creating a surface-friendly compliment paired with a clearly unequal interpersonal stance. [Pivot] Mechanism: dominant_affiliation. Trigger rule: The diminutive, reward-style wording functions as condescending praise while the adult's physical posture implies superiority, activating Patronizing Praise as the operative sub-logic. Minimal justification: praise grants closeness from above rather than equal regard. [Inference] Attitude label: Dismissive. The uploader/speaker uses patronizing praise toward the child in the image. Domain/Culture provides no additional disambiguation.",False,False
intent_0085.jpg,intent_0078,what a diverse group of tanned old white people you were able to cobble together today <user> to destroy healthcare !,social media poster,house republicans,political cartoonist,opposition political strategist,anonymous podcast host,trump administration,senate republicans,gop leadership,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Meme-based Mockery,NULL,"[Anchor]
- Text evidence: The comment uses sarcastic, insulting language (""tanned old white people"") and accuses them of trying ""to destroy healthcare,"" signaling blame and ridicule. Visual evidence: A HuffPost image shows Trump and many older, mostly white House Republicans under the headline ""HOUSE VOTES TO LET 'EM DIE,"" identifying the political actors targeted. Cross-modal: The sarcastic text aligns with the photo's accusatory headline to single out these lawmakers as culpable.

[Pivot]
- Mechanism: expressive_aggression. The speaker uses indirect public insult and moral condemnation rather than a factual argument.

[Inference]
- Intent: The poster aims to publicly shame and humiliate these politicians to express contempt and mobilize condemnation online.",False,False
1_8407.mp4,affection_1240,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",speaker,roommate interlocutor,passerby,neighbor,cameraman,visiting friend,delivery guy,audience member,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Friend Group,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""Oh, sure, what a wonderful idea."" (literal tone: sarcastic/negative). 
- Visual evidence: standing in an apartment living room; casual t-shirt with layered sleeves; mouth open mid-speech and a slight forward lean in later frames. 
- Cross-modal setup: the words read as sarcastic complaint while audio/video show playful, relaxed delivery and body language.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the negative-sounding text is contradicted by upbeat vocal tone and casual, amused posture, forcing a non-literal, affiliative reading. 
- Minimal justification: the modalities conflict so the utterance functions as teasing rather than genuine anger.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker is amused and teasing toward the roommate/interlocutor (the suggested idea). 
- Domain/Culture usage: Friends & Roommates context supports playful teasing between roommates rather than hostile criticism.",False,False
attitude_3111.png,attitude_3975,guess who got reported again by some weak minded asshole,social media user,person reported poster,social media follower,content moderation employee,brand marketing representative,user publicly criticized,automated content flagging,user publicly called,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""got reported again by some weak minded asshole"" (negative tone).
- Visual evidence: orangutan standing with arms raised; mouth open as if cheering; outdoor grassy enclosure and rock visible.
- Cross-modal setup: the insult in text frames another user as morally weak while the image visually celebrates the event.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the wording attributes blame to the other user's character and the celebratory pose in the image asserts superiority, activating Character Blaming as the interactional move; together they treat the reporter as contemptible and unworthy of sympathy.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: the poster expresses contempt toward the person who reported them.
- Domain/Culture usage: in an Online & Social Media context this frames platform reporting as public conflict and shaming.",False,False
attitude_4827.png,attitude_5332,"when you've waited 40 years to be king, but your mother refuses to die",poster,would-be heir,satirist,pundit,critic,probate lawyer,executor estate,family patriarch,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Family Conversations,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""but your mother refuses to die"" (negative tone). 
- Visual evidence: close-up of an older man in a suit, neutral-to-displeased facial expression, formal attire in a public setting. 
- Cross-modal setup: The caption expresses dark impatience about inheriting power while the photo shows a solemn, slightly exasperated face that matches the sarcastic complaint.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption attributes blame to the mother for delaying the speaker’s rise and frames her as an obstacle, while the image’s composed, superior countenance supports a judgmental stance; this is Character Blaming. Minimal justification: the wording shifts moral fault onto the mother and the photo amplifies a high-ground, emotionally detached posture.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme voice (the would-be heir) is positioned as resentful and dismissive toward his mother. 
- Domain/Culture provides disambiguation: in family-conversation humor this reads as dark, contemptuous joking about inheritance rather than a literal statement.",False,False
460.mp4,intent_0761,i am wearing frozen diapers,tara employee,manager supervisor,delivery driver,union representative,irate customer,hr representative,fellow employee,security guard,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Moral Condemnation,NULL,"[Anchor]
- Text evidence: ""i am wearing frozen diapers"" (negative/exasperated). 
- Visual evidence: employee vest and name tag reading TARA; open mouth and furrowed brow showing distress; hands gesturing toward a male supervisor while holding a phone. 
- Cross-modal setup: At surface level she utters a shocking complaint while visibly pleading to a standing manager.

[Pivot]
- Mechanism: benevolent_provocation.
- Trigger rule: The contradiction between an outrageous verbal claim and visible pleading triggers a provocation designed to force a response or aid. 
- Minimal justification: Rather than a direct request she uses exaggeration to evoke immediate supervisory action.

[Inference]
- Emotion label: Sad.
- Subject/target justification: The employee (Tara) is distressed about a personal problem and directs the provocation at her manager to obtain help or leniency. 
- Domain/Culture usage: In workplace interactions, exaggerated complaints commonly function to prompt managerial intervention rather than literal reporting.",False,False
affection_9970.png,affection_2145,i told them to get chick fil a . but it was sunday,poster,chick-fil-a closed,friend,driver,parent,they busy,delivery driver delay,no one answered,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Public & Service,General Culture,Bad,NULL,NULL,"[Anchor]
- Text evidence: ""i told them to get chick fil a"" (literal tone: mildly complaint/neutral). 
- Visual evidence: a man in a dark suit and red-striped tie seated at a desk, an American flag and formal backdrop, and a hand gesture mid-speech. 
- Cross-modal setup: a trivial fast-food complaint is overlaid on a formal, authoritative portrait at surface level.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the grand, official visual register contradicts the petty everyday complaint, producing ironic reframing. 
- Minimal justification: the disparity forces a non-literal, humorous reading rather than a sincere policy statement.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the poster expresses mild frustration about not being able to get Chick-fil-A because it was Sunday. 
- Domain/Culture usage: General cultural knowledge that Chick-fil-A is typically closed on Sundays is required to decode the joke.",False,False
affection_8605.png,affection_4355,crackers gonna crack,poster,racial group referenced,photographer,model,bystander,religious group referenced,national group referenced,social class referenced,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""crackers gonna crack"" (negative/derogatory tone). 
- Visual evidence: close-up portrait of a smiling man; prominent missing front tooth; drawn-on thick eyebrows; meme-style top-and-bottom white text. 
- Cross-modal setup: The caption applies a derogatory label to the pictured individual, pairing insulting text with the subject's image.

[Pivot]
- Mechanism: socio_cultural_dependency.
- Trigger rule: Interpretation depends on knowing ""cracker"" as a derogatory slang term and the ""X gonna X"" meme template that signals dismissive inevitability, which together imply ridicule.
- Minimal justification: Without that cultural decoding the line is opaque; with it the post reads as hostile mockery.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster conveys a hostile/derisive attitude toward the person depicted (the labeled target). 
- Domain/Culture usage: Domain/Culture (meme template and slang) is required to disambiguate this as mocking hostility rather than a literal statement.",False,False
attitude_2446.png,attitude_1783,ignorance and hate will lead you to nothing but shame,meme poster,ku klux klan,social influencer,bot operator,political blogger,confederate heritage group,neo nazi movement,far right militia,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,American Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""ignorance and hate will lead you to nothing but shame"" (negative tone).
- Visual evidence: black-and-white photograph; a line of hooded, robed figures in pointed hoods; one figure holding a flag.
- Cross-modal setup: The caption condemns ""ignorance and hate"" while the image depicts Ku Klux Klan members, aligning the moral rebuke with that group.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: The caption asserts superior moral judgment and attributes blame to the actors shown (Character Blaming); the image supplies the specific target, making the message a refusal to legitimize the group's stance. Minimal justification: Together they dismiss the depicted group as shameful.

[Inference]
- Attitude label: Contemptuous. Subject/target justification: The meme poster expresses contempt toward the Ku Klux Klan members shown. Domain/Culture usage: In the Online & American Culture context this functions as public moral condemnation of U.S. white supremacists.",False,False
244.mp4,affection_1033,"you guys, i am dying right now.",speaker avocado-costumed employee,co-workers social situation,nearby customer store,child aisle family,store mannequin,customers store patrons,co-workers,customers store patrons,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Bad,NULL,NULL,"[Anchor]
- Text evidence: ""i am dying right now."" (literal tone: hyperbolic/negative/exaggerated). 
- Visual evidence: a person in an avocado costume making a strained/embarrassed face; a man in a cowboy outfit standing hands-on-hips facing a woman in a robe; a woman in pink cowgirl outfit looking surprised. 
- Cross-modal setup: the utterance is hyperbolic while visuals show a comic, socially awkward scene rather than literal danger.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: the phrase ""dying"" is a metaphorical/hyperbolic source mapped to an affective target (overwhelm/embarrassment), and audio+visual cues confirm that non-literal meaning.
- Minimal justification: text alone is ambiguous; the costume and faces reframe ""dying"" as social discomfort rather than physical threat.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the speaker (the avocado-costumed employee) feels overwhelmed/embarrassed toward the coworkers/the situation. 
- Domain/Culture provides no additional disambiguation.",False,False
2_3.mp4,intent_1759,And I think my testicles may be in here too,speaker,audience,man,plant,podium,host,camera,judges,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Public & Service,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""my testicles may be in here too""; tone: positive/playful.
- Visual evidence: man in a suit with an exaggerated surprised facial expression; hand near torso/groin; leaning into a box or cabinet to peer inside.
- Cross-modal setup: The absurd sexual claim and theatrical body language align superficially as a jokey remark.

[Pivot]
- Mechanism: benevolent_provocation.
- Trigger rule: The provocative literal claim combined with playful delivery and performative gestures functions as a deliberate misleading provocation to prompt laughter.
- Minimal justification: Verbal absurdity plus comedic physicality indicate eliciting audience reaction rather than reporting fact.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker is deliberately trying to amuse the audience and generate laughter.
- Domain/Culture usage: In public entertainment contexts this jocular provocation is a common way to engage listeners.",False,False
1_7575.mp4,intent_1616,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",speaker blue-costumed bar,person describing party,man fedora brown-jacket,bartender behind counter,person black sweater,person running party,bartender behind bar,person mocked joke,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Public & Service,General Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: ""I haven't heard enough about it"" (literal tone: positive/enthusiastic).
- Visual evidence: person painted blue wearing a red hat and fake white beard; white tank top; holding a drink; facing another person in a brown jacket and fedora.
- Cross-modal setup: Surface praise and upbeat audio align with a lively party scene, signaling overt enthusiasm.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: Repetitive exaggerated praise in speech/audio paired with a performative costume and staged body language suggests polite smoothing rather than literal interest.
- Minimal justification: The over-the-top endorsement functions to avoid confrontation and maintain social ease.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The speaker (blue-costumed patron) is likely annoyed at the interlocutor's repeated party talk and masks it with upbeat politeness.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
160.mp4,attitude_0751,"okay, we have no idea how long we're gonna be stuck here, so we need to ration our food.",speaker standing female,assembled staff colleagues,co-present male manager,store manager male,training coordinator male,store customers,delivery personnel delivery,passersby outside store,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Workplace,General Culture,NULL,NULL,Concerned,"[Anchor]
- Text evidence: ""we need to ration our food"" (neutral/instructive tone).
- Visual evidence: a woman in a Cloud9 uniform standing in front of seated coworkers; hands in pockets and upright posture; a male colleague beside her holding a clipboard, meeting-room posters visible.
- Cross-modal setup: the speech is a calm directive and the images show a staff meeting where the speaker addresses colleagues.

[Pivot]
- Mechanism: dominant_affiliation.
- Trigger rule: the speaker issues a directive that takes control of group resources while appearing calm and caretaker-like, and the visual framing (standing, addressing seated team) signals top-down guidance; this matches the Benevolent Control sub-logic. Minimal justification: wording + authoritative stance enact care-as-control.

[Inference]
- Attitude label: Concerned.
- Subject/target justification: the standing speaker implicitly positions herself as responsible for the group's welfare toward the assembled staff.
- Domain/Culture usage: in a workplace meeting this reads as managerial precaution rather than personal critique; Domain/Culture provides no additional disambiguation.",False,False
intent_5157.png,intent_4957,"black peopple started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people",meme poster,white people,internet troll,satirical blogger,black comedian,black people,hip hop artists,urban teens,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Online & Social Media,African American Culture,NULL,Hate Humor,NULL,"[Anchor]
- The text uses playful wordplay claiming that ""saggin"" spelled backwards yields a racial slur, while the photo shows Black men laughing and smirking in a public setting. The surface is jokey and collective. 
[Pivot]
- Cross-modal reasoning: the upbeat image and humor mask a pointed social jab; the poster avoids direct confrontation by using linguistic trickery to imply an insult rather than naming it outright. 
[Inference]
- Mechanism: expressive_aggression. The poster’s hidden goal is to taunt and ridicule white people for the label and its racial implications through indirect, sarcastic humor.",False,False
attitude_9492.png,attitude_0420,"yeah, we know ""no president has done what i have done.""",special counsel,president,congressional investigator,defense attorney,news commentator,political candidate,celebrity businessman,television host,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""no president has done what i have done."" (literal tone: positive/boastful).
- Visual evidence: upper-panel shows a suited man with pursed lips and a neutral/downward gaze; lower-panel shows a man outdoors in a dark coat and red tie, mouth open and hands raised, with an obelisk in background.
- Cross-modal setup: the top caption/face undercuts the lower boast by responding with ""yeah, we know"".

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the brief dismissive caption plus the unimpressed upper-panel facial expression invalidates the lower-panel claim, exerting high-ground negation; sub-logic used: Invalidation. Minimal justification: the image-text pairing treats the boast as illegitimate rather than engaging it.

[Inference]
- Attitude label: Dismissive.
- Subject/target justification: the upper-panel special counsel stance dismisses the president's self-praise.
- Domain/Culture provides no additional disambiguation.",False,False
