filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,situation,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
523.mp4,affection_0245,"i'm gonna check on gerald, see if he's done crying in the men's room.",Dina the speaker,Gerald,Store customer,Security guard,Concerned parent,Ethan,Marcus,Miguel,Affection,affective_deception,NULL,NULL,affective_deception,Workplace,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""check on gerald, see if he's done crying"" — literal tone: neutral/matter-of-fact. 
- Visual evidence: attentive gaze toward the group, slightly open/pursed mouth across frames, hands/arms held at her sides/behind her suggesting restrained posture. 
- Cross-modal setup: the words and audio are blunt and unemotional while the visual stance and facial micro-cues show caring attention.

[Pivot]
- Mechanism: affective_deception.
- Trigger rule: neutral verbal delivery/audio contrasts with nonverbal cues that leak concern; the imagery reveals an underlying sympathetic feeling despite the flat wording. 
- Minimal justification: the calm sentence masks an empathetic response visible in posture and expression.

[Inference]
- Emotion label: Sad.
- Subject/target justification: Dina is implicitly concerned/sympathetic toward Gerald and his crying. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
573.mp4,intent_0054,"but don't worry, i'm not gonna give them anything",woman refuses to give,the group she denies,woman facing away,store worker assistant,other shoppers in store,woman she speaks to,the store sales staff,the store sales promotion,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Public & Service,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""don't worry, i'm not gonna give them anything"" (positive/assuring). 
- Visual evidence: calm composed facial expression, open/soothing hand gestures, hand clutching bag strap; retail store background. 
- Cross-modal setup: The verbal reassurance aligns with calming gestures while the small defensive clutch suggests a concealed decision.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: a soothing verbal denial paired with subtle defensive body language creates a mask—surface reassurance hides an intent to withhold to avoid upsetting the listener.
- Minimal justification: The modalities conflict slightly (calm words + guarded posture), signaling face-saving concealment.

[Inference]
- Emotion label: Fearful.
- Subject/target justification: The speaker appears motivated by fear of upsetting the listener, so she reassures and conceals the true action (withholding). 
- Domain/Culture usage: In public/service settings people commonly use calming language to preserve social harmony, which supports this reading.",FALSE,FALSE
attitude_6908.png,attitude_5936,"""why do ""white people"" own so many pets ? because we're not allowed to own people anymore """,poster,white people,advertiser,satirist,extremist,pet owners,animal lovers,suburban residents,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: quoted phrase ""because we're not allowed to own people anymore"" (negative tone). 
- Visual evidence: white woman smiling while holding several kittens; woman hugging a golden retriever; suburban porch/house background. 
- Cross-modal setup: The hostile, accusatory caption is paired with an innocuous domestic pet scene. 

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: The caption attributes a morally culpable character trait to the target group (Character Blaming) and frames them as deserving of critique; the peaceful image contrasts with the accusation, reinforcing dismissal. Minimal justification: the wording asserts moral judgment while the photo supplies a calm, ordinary scene, producing contempt. 

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The poster expresses contempt toward 'white people' by implying they desire ownership of humans. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
66.mp4,intent_1405,we doing a dystopian nightmare christmas this year?,female employee mocking display,dystopian christmas display,store manager,shopping customer,store mannequin,shoppers inside store,the cashier employee,the checkout counter,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: ""we doing a dystopian nightmare christmas this year?"" (negative tone).
- Visual evidence: employee wearing a name tag (DINA), hands in pockets, stern facial expression facing a younger coworker, sparse XMAS DISPLAY bins and small tree.
- Cross-modal setup: the sarcastic negative question about decorations aligns with a confrontational posture near the holiday display.

[Pivot]
- Mechanism: expressive_aggression.
- Trigger rule: sarcastic wording plus confrontational body language creates an indirect critical move rather than a literal descriptive comment.
- Minimal justification: the speaker frames criticism as a joke while nonverbal cues show displeasure.

[Inference]
- Emotion label: Angry.
- Subject/target justification: Dina appears angry at the coworker and the poor holiday setup.
- Domain/Culture: In workplace settings sarcasm and staged criticism commonly serve as low‑risk reprimands, clarifying the aggressive intent.",FALSE,FALSE
affection_8567.png,affection_2073,oh look. this thread again,poster,the thread,moderator,bot,memer,the user's profile,the meme image,the notification feed,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""oh look. this thread again"" (neutral/dismissive tone). 
- Visual evidence: close-up of a child with wide eyes, exaggerated open mouth, and a distorted facial expression; shallow depth of field focuses on face. 
- Cross-modal setup: the bland, dismissive caption paired with an over-the-top expressive face creates a non-literal reading.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the neutral/dismissive wording conflicts with the hyper-expressive image, cancelling a literal read and signaling sarcasm/annoyance.
- Minimal justification: the visual exaggeration reframes the caption as irritated mockery.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the poster expresses exasperation toward the recurring thread.
- Domain/Culture usage: Online meme conventions support interpreting this text+image combo as sarcastic annoyance rather than a literal neutral comment.",FALSE,FALSE
intent_2875.png,intent_6667,voting for hillary is like letting casey anthony watch your kids because she's not guilty,meme poster,potential voters,political campaign staffer,tabloid media,late-night host,young adults,news consumers,TV audiences,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,Meme-based Mockery,NULL,"[Anchor]
- Text evidence: The caption explicitly compares supporting the named politician to entrusting children to an alleged criminal, weaponizing a shocking moral image. Visual evidence: a triumphant smiling photo of the politician paired with a contrasting image of the other woman intensifies the analogy. Cross-modal pairing links trust in a candidate to personal safety risk.
[Pivot]
- Mechanism: malicious_manipulation. The meme reframes a political choice as a visceral safety threat, exploiting fear and moral disgust to shift behavior.
[Inference]
- Intent: to dissuade support and reduce votes for the candidate by provoking distrust.",FALSE,FALSE
177.mp4,intent_1281,you're spraying all-purpose cleaner on the fruit?,Denise the speaker,coworker spraying produce,store manager,building janitor,grocery customer,replacing front aisle bulb,assembling cardboard display,fixing shopping cart wheel,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""you're spraying all-purpose cleaner on the fruit?"" (neutral/matter-of-fact tone).
- Visual evidence: employee vest with name tag reading DENISE; palm-out pointing gesture toward produce; direct gaze toward a coworker in a similar vest.
- Cross-modal setup: the calm-sounding question is paired with an assertive gesture that focuses on a coworker's action.

[Pivot]
- Mechanism: expressive_aggression.
- Trigger rule: the verbal neutrality combined with accusatory body language creates an indirect reprimand where displeasure is signaled through posture rather than explicit commands.
- Minimal justification: the speaker confronts the behavior without stating a directive.

[Inference]
- Emotion label: Angry.
- Subject/target justification: Denise displays anger toward the coworker for spraying cleaner on produce.
- Domain/Culture usage: In workplace settings, employees often use indirect confrontation to enforce hygiene norms and avoid escalation.",FALSE,FALSE
attitude_6113.png,attitude_4402,me posing for the paparazzi like,uploader,celebrity pose or image,celebrity,influencer,fan,magazine cover,movie poster,fan selfie,Attitude,NULL,NULL,submissive_alignment,submissive_alignment,Online & Social Media,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""me posing for the paparazzi like"" (neutral/playful tone). 
- Visual evidence: a well-dressed person on a branded step-and-repeat backdrop; posed stance and smile; event-style lighting. 
- Cross-modal setup: the caption frames the speaker as imitating the photographed celebrity pose shown in the image.

[Pivot]
- Mechanism: submissive_alignment. Trigger rule: the speaker adopts another's high-status image to gain social approval online, combining self-reference with a celebrity photo; this fits the ""Over-Accommodation"" sub-logic because the poster aligns their identity to the celebrity pose to be accepted. Minimal justification: the text’s first-person claim plus the glam photo indicates mimicry for acceptance.

[Inference]
- Attitude label: Appreciative. 
- Subject/target justification: the uploader expresses admiration/aspiration toward the celebrity pose/image by claiming they would pose that way. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
547.mp4,affection_1103,"jeff, so how about the two of you just start talking",female manager urging talk,two coworkers urged,the male employee Jeff,shopper inside store,employee arranging merchandise nearby,jeff giving explanation,a conversation between shoppers,store display issue,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Workplace,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""so how about the two of you just start talking"" (literal tone: neutral/invitational).
- Visual evidence: speaker repeatedly raises hands and points; later frames show open mouth and forward-leaning posture; the man at left has hands in pockets and a tense facial expression.
- Cross-modal setup: the words invite calm conversation while the visuals show escalating agitation.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the neutral spoken invitation is contradicted by agitated gestures and facial tension, forcing a non-literal reading.
- Minimal justification: the affect is inferred from the conflict between calm wording/audio and angry body language.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker appears frustrated/angry toward Jeff and the other person for not engaging.
- Domain/Culture usage: Workplace norms make indirect corrective requests often mask exasperation, supporting this reading.",FALSE,FALSE
291.mp4,intent_1167,"oh, no. come on, this is nothing.",male manager downplaying issue,he is minimizing issue,male employee sitting floor,shopper near shelves,stock clerk restocking items,seated male employee,cleaning products shelf,the store promotional sale,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Workplace,General Culture,NULL,Conflict Mitigation,NULL,"[Anchor]
- Text evidence: ""come on, this is nothing"" (literal tone: dismissive/negative).
- Visual evidence: employee in a wheelchair wearing a store vest and name tag; another employee with a clipboard bending toward the floor as if inspecting or picking something up. 
- Cross-modal setup: the spoken line minimizes the event while the visual shows active attention and inspection.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: the contradiction (dismissive words vs. caring physical inspection) signals deliberate downplaying to avoid escalation or embarrassment.
- Minimal justification: words reduce the significance even though actions show concern, implying face-saving.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker is annoyed at the complaint/situation but downplays it to protect social stability and the employee.
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
intent_7833.png,intent_5255,when you sleep with a jewish girl,meme creator,Jewish women,anonymous troll,social influencer,college student,ex girlfriends,female friends,online dates,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Intimate Relationships,Jewish Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
The caption ""when you sleep with a jewish girl"" paired with a photo of a man whose face is dusted in white powder creates a jokey surface. The image-text pairing attributes a sexualized, humiliating outcome to a Jewish partner, turning a humorous setup into a derogatory stereotype targeting a protected group.
[Pivot]
This cross-modal mismatch uses indirect, displaced aggression: the author hides an insult in joke format to mock and shame without explicit argument, leveraging stereotype for the punchline.
[Inference]
The implicit intent is to belittle and degrade Jewish women via sexualized ridicule in an intimate-relations context.",FALSE,FALSE
intent_7506.png,intent_4523,happy birthday keep it classy...no wine from a box,poster,birthday person,memer,friend,commenter,party host,wine provider,gift giver,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,Humiliation for Amusement,NULL,"[Anchor]
- Text evidence: A cordial ""happy birthday"" is immediately followed by a prescriptive jab ""keep it classy...no wine from a box."" Visual evidence: the image is a smug Ron Burgundy meme pose, a familiar sarcastic tone indicator. Together the greeting masks a critical comment about the recipient's taste.
[Pivot]
- Mechanism: expressive_aggression. The sender uses a polite surface act to deliver a veiled insult and assert social superiority in a public forum.
[Inference]
- The poster's intent is to mock and embarrass the birthday recipient publicly, not to give sincere advice.",FALSE,FALSE
attitude_3535.png,attitude_5013,"feeling cute might fuck a tranny later, idk",caption author,transgender people,photo subject,portrait model,makeup artist,drag queens,gay men,male models,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""might fuck a tranny later"" — tone: negative/derogatory.
- Visual evidence: two bearded adults wearing heavy makeup; one wearing a white wig; both posed close together against a neutral background.
- Cross-modal setup: The caption sexualizes and applies a slur to a transgender target while the photo shows posed gender-nonconforming-presenting adults.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The slur plus crude sexualization asserts a dismissive, dehumanizing power-position via wording and contrasts with the neutral image; this functions as Invalidation. Minimal justification: the joking, othering language removes dignity and treats the target as an object.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The caption author (subject) directs contempt toward transgender people (target).
- Domain/Culture usage: Domain frames this as sexualized objectification; Culture provides no additional disambiguation.",FALSE,FALSE
attitude_5826.png,attitude_4547,i dont like sandwiches . oh well nevermind ..,poster,sandwiches,advertiser,viewer,photographer,fries,tacos,salads,Attitude,NULL,NULL,protective_distancing,protective_distancing,Online & Social Media,General Culture,NULL,NULL,Supportive,"[Anchor]
- Text evidence: ""i dont like sandwiches"" (negative tone). 
- Visual evidence: top panel shows a frontal portrait of a woman with a neutral expression; bottom panel shows a large multi-layer sandwich; two-panel vertical meme layout with separate captions. 
- Cross-modal setup: The text first asserts dislike while the lower image and caption align to rescind that dislike at the sight of the sandwich.

[Pivot]
- Mechanism: protective_distancing.
- Trigger rule: The speaker explicitly states a negative preference then immediately withdraws it, removing commitment; the image placement undercuts the initial claim. Sub-logic used: Keeping It Open. Minimal justification: a blunt negative followed by instant cancellation signals non-commitment rather than strong feeling.

[Inference]
- Attitude label: Indifferent.
- Subject/target justification: The poster announces and then retracts dislike toward sandwiches, showing a non-committal stance. 
- Domain/Culture provides no additional disambiguation.",FALSE,FALSE
163.mp4,affection_0139,of course. corporate takes care of the managers and the rest of us get the scraps.,male employee complains favoritism,company policy favors managers,female employee in bed,hospital staff taking notes,other patients in ward,coworker condition bed,hospital medical care,medical equipment room,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""the rest of us get the scraps"" (negative tone). 
- Visual evidence: hospital bed and patient in gown, a standing visitor with a ""VISITOR"" badge, a nurse holding a tablet; neutral/flat facial expressions. 
- Cross-modal setup: the speaker uses a figurative complaint while the scene shows muted demeanor rather than overt anger.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: the metaphor ""get the scraps"" maps a source domain (leftover food) to feeling undervalued, turning a literal complaint into an implied affective stance. 
- Minimal justification: the wording plus flat tone conveys resentful dissatisfaction without naming the emotion.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker (employee) implicitly expresses anger/resentment toward corporate/managers. 
- Domain/Culture usage: Workplace context clarifies this is a hierarchical grievance about management; General Culture provides no extra special decoding.",FALSE,FALSE
affection_7781.png,affection_3297,we all promised that we would never let them be forgotten yet we are putting them in power to invade,poster,criticized political decisions,colleague,manager,activist,coworkers around table,target audience voters,historical victims mentioned,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Workplace,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""we are putting them in power to invade"" (negative/accusatory). 
- Visual evidence: five people seated around a table in a meeting; smiling and making eye contact; laptop on the table; a woman wearing a headscarf. 
- Cross-modal setup: the caption accuses betrayal and invasion while the photo shows a congenial workplace meeting at surface level.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the hostile, accusatory text directly conflicts with the friendly group image, forcing an ironic, nonliteral reading. 
- Minimal justification: the pleasant social scene negates a literal cooperative intent and signals sarcastic condemnation.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the poster expresses anger toward the people/decision-makers who are enabling ""them"" to gain power. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",FALSE,FALSE
affection_8280.png,affection_2834,where's the interview with the police who murdered unarmed black men on video?,poster,police and media coverage,celebrity,host,photographer,celebrity friends and publicists,family members and supporters,community leaders and organizers,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,African American Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: quote ""the police who murdered unarmed black men on video?"" (negative, accusatory tone). 
- Visual evidence: two Black women smiling and posing; formal dresses and jewelry; rows of numbered event chairs visible. 
- Cross-modal setup: The accusatory rhetorical caption is overlaid on a cheerful, posed event photo, creating a tonal mismatch.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The smiling, celebratory image contradicts the serious, accusatory text, producing sarcastic critique.
- Minimal justification: The positive visual framing forces a non-literal, critical reading of the caption.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses anger toward police and the media platforms that provide them attention.
- Domain/Culture usage: African American cultural context and online social-media critique frame this as a protest against police violence and media complicity.",FALSE,FALSE
2_248.mp4,affection_1423,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",the speaker,the addressee,the man,the receptionist,the visitor,the woman,the friend,the nurse,Affection,affective_deception,NULL,NULL,affective_deception,Intimate Relationships,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""we're nothing, we're goofin' around."" literal tone: dismissive/deflective.
- Visual evidence: repeated animated hand gestures; facial expressions shifting from exaggerated scowl to a small grin; body oriented toward the woman (engaged). 
- Cross-modal setup: The words verbally downplay any relationship while the nonverbal behavior is engaged and playful.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: Literal denial conflicts with affiliative nonverbal cues, forcing a non-literal (teasing) reading.
- Minimal justification: The mismatch reframes the utterance as playful teasing rather than sincere detachment.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker conveys playful affection toward the addressee through teasing denial and warm gestures.
- Domain/Culture usage: Intimate Relationships context supports interpreting this mismatch as affectionate teasing rather than literal separation.",FALSE,FALSE
